label,log_text
2,Preflight Fail: Yaw estimate error
1,6 raw flags = 16842753 sz 36
2,Arming denied: Resolve system health failures first
1,Opened full log file: /fs/microsd/log/2023-03-27/19_27_27.ulg
3,get: param 65535 invalid
1,IO FW CRC match
1,Detached: Normal rate Integral
3,"Dangerous battery level, land now"
1,"Node ID 1, bitrate 1000000"
2,Switching to Mission is currently not available
3,"action_request lost, generation 12 -> 14"
1,Disarmed by landing
1,"0 (4395041) EST:0 offset: [-0.077, 0.110, -0.048]->[-0.080, 0.117, -0.048] (full [-0.205, 0.411,"
3,failed to initialize mtd driver
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,Publishing standard tune 1
1,u-blox firmware version: SPG 4.04
1,UART4串口初始化成功
1,Takeoff detected
2,Disarming denied: not landed
1,GPS VER: 1.1.1 CRC: AE929860
1,EKF GPS checks passed (WGS-84 origin set)
2,"no gyro selected, using sensor_gyro_fifo:0 4325386"
3,failed to get CAL_GYRO3_ID
2,Preflight: GPS Horizontal Pos Drift too high
1,[cal] pending: back front left right
1,Start file log (type: full)
3,Parameter PWM_AUX_FUNC3 not found.
2,RTT too high for timesync: 11 ms
2,_instance->_task: 392
1,[cal] progress <34>
3,Battery 2: over voltage.
1,Updating SENS_BOARD_X_OFF 0.2 -> 0.6 degrees
1,"0 (396825) EST:0 offset: [-0.024, 0.183, -0.052]->[-0.022, 0.168, -0.058] (full [0.053, -0.060, -"
1,exiting channel 1
1,selected parameter default file /fs/mtd_params
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,Start file log (type: full)
2,ubx msg 0x0a09 invalid len 56
1,Error: ll40ls reset failure. Exiting!
1,"0 (466977) EST:1 offset: [0.024, 0.096, -0.037]->[0.016, 0.067, -0.025] (full [-0.009, -0.056, 0."
1,[logger] /fs/microsd/log/2025-08-07/07_09_28.ulg
2,Preflight: GPS Horizontal Pos Drift too high
1,Reallocating path buffer
2,Preflight Fail: No connection to the ground control station
2,RTT too high for timesync: 15 ms
1,Registered Topic for 0x5 0x1
3,get: param 65535 invalid
1,"0 (4395041) EST:2 offset: [-0.094, 0.152, -0.047]->[-0.099, 0.161, -0.046] (full [-0.357, 0.480,"
1,[cal] hold vehicle still on a pending side
1,"instance: 0, max rate: 100, default: 50, alt: 50"
2,"no gyro selected, using sensor_gyro_fifo:0 2490402"
3,open '/fs/mtd_caldata' failed (2)
1,"---zwz: forward_message: sysid=255, compid=190, msgid=43, cmd=0"
2,ubx msg 0x0a09 invalid len 56
1,"0 (396825) EST:2 offset: [-0.298, 0.030, 0.167]->[-0.304, 0.033, 0.167] (full [-0.397, 0.065, 0.0"
1,Start file log (type: full)
2,ist8310: no instance started (no device on bus?)
1,"total:31902400512, needed:209715200"
3,get: param 65535 invalid
2,Preflight Fail: Kill switch engaged
1,channel 0 got 14 bytes
2,Using non-standard baudrate: 420000
1,Takeoff detected
2,Preflight: GPS Horizontal Pos Drift too high
1,Connected in 14.325986 seconds
1,Kill-switch disengaged
1,qq_ver1=16780800
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
2,hmc5883: no instance started (no device on bus?)
1,Using default takeoff altitude: 1.5 m
1,"successfully created rt/fmu/out/vehicle_control_mode data writer, topic id: 249"
2,Arming denied: Resolve system health failures first
3,get: param 65535 invalid
1,Disarmed by landing
1,[cal] progress <69>
3,PWM_SERVO_SET_SELECT_UPDATE_RATE
1,Kill engaged
1,"0 (466977) EST:0 offset: [-0.001, 0.046, -0.025]->[-0.005, 0.049, -0.019] (full [-0.111, 0.107, 0"
1,Start file log (type: full)
1,Chunks allocate 10290 bytes from 50000 available
2,Preflight Fail: Flight termination active
2,Manual control lost
1,channel 0 got 14 bytes
2,Preflight: GPS fix too low
1,set mode Lp_0.7
3,Battery 1: over voltage.
1,Connection to ground station lost
2,Arming denied: high throttle
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: height estimate not stable
1,Armed by RC switch
1,logger started (mode=all)
1,Returning to launch
3,get: param 65535 invalid
2,Preflight Fail: Kill switch engaged
1,uart fd = 3
1,Disarmed by RC switch
3,/dev/ttyACM0 already running
1,Kill engaged
1,Armed by RC (switch)
1,"closed logfile, bytes written: 8361979"
1,Start file log (type: full)
1,Opened full log file: /fs/microsd/log/2023-03-27/18_03_03.ulg
2,Preflight Fail: Attitude failure (roll)
1,Using default takeoff altitude: 0.5 m
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 80"
1,"All points are in fence (1 ms, 1 tested)"
1,u-blox protocol version: 27.50
3,timeout after 5000 ms!
1,"successfully created rt/fmu/out/vehicle_local_position_setpoint data writer, topic id: 258"
3,"Can't open log file /fs/microsd/log/sess100/log100.ulg, errno: 2"
1,Opened full log file: /fs/microsd/log/2025-08-07/09_35_12.ulg
1,[cal] pending: left right
2,Preflight: GPS fix too low
1,Starting CDC/ACM autostart
1,u-blox module: NEO-M9N
2,Preflight Fail: Kill switch engaged
3,Failed to get client ID!
1,channel 1 got 14 bytes
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 191"
3,parameter export to /fs/mtd_params failed (1) attempt 1
3,unknown param ID: 610
1,u-blox protocol version: 27.12
2,Preflight Fail: Yaw estimate error
1,[logger] /fs/microsd/log/2025-08-08/07_09_37.ulg
3,get: param 65535 invalid
1,importing from '/fs/mtd_params'
2,Failure: Kill switch engaged
1,Kill-switch engaged
1,u-blox firmware version: HPG 1.32
1,"cmd :6, param1: 52 param2: 165 param3: 0"
3,Parameter BAT2_V_DIV not found.
1,selected parameter default file /fs/mtd_params
2,hmc5883: no instance started (no device on bus?)
3,get: param 65535 invalid
1,Start file log (type: full)
3,SET_MESSAGE_INTERVAL requested param3 not supported.
2,Preflight Fail: Kill switch engaged
1,partner IP: 192.168.100.31
2,PX4_Simulink_Task low on FDs! (1 FDs left)
1,Armed by external command
1,"BSON document size 4192 bytes, decoded 4192 bytes (INT32:87, FLOAT:114)"
1,"0 (527633) EST:1 offset: [0.435, -0.119, 0.281]->[0.657, -0.077, 0.282] (full [1.558, 1.302, 0.44"
3,get: param 65535 invalid
1,Armed by external command
1,"Node ID 1, bitrate 1000000"
3,verify: failed (-1)
2,Preflight: GPS Horizontal Pos Drift too high
1,Disarmed by RC (switch)
1,ist8310 main start...
1,Start file log (type: full)
1,logger started (mode=all)
3,Firmware Server Failed to Start -22
1,Path CRC 3E7A8017  OK
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,Opened full log file: /fs/microsd/log/2021-02-18/23_59_04.ulg
1,Start file log (type: full)
1,device = /dev/ttyS3
1,"param auto save unavailable (-1), retrying.."
1,Start file log (type: full)
3,not starting (use px4io for safety button)
1,stop fake position fusion
1,RC scan: SBUS RC input locked
1,importing from '/fs/mtd_params'
1,[logger] /fs/microsd/log/2021-02-18/23_59_52.ulg
1,[Crawl] 停止: pwm = 0
1,Starting CDC/ACM autostart
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,system boot did not complete in 20 seconds
2,Preflight Fail: height estimate error
2,[cal] calibration failed: Timeout waiting for battery
1,logger started (mode=all)
2,Preflight Fail: Kill switch engaged
2,ms5611: no instance started (no device on bus?)
2,Geofence: exceeding maximum altitude above Home
1,"0 (396825) EST:0 offset: [-0.286, 0.026, 0.168]->[-0.292, 0.028, 0.168] (full [-0.406, 0.055, 0.0"
2,Preflight Fail: Yaw estimate error
1,Successfully set system time
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 921600B"
1,[logger] /fs/microsd/log/2025-08-01/16_00_23.ulg
1,"closed logfile, bytes written: 1143113"
1,ACC 1 (2490378) offset committed: [0.035 0.050 -0.190]->[-0.043 0.060 -0.190])
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
2,Session was closed without activity
1,initialised
3,bmi088: no instance started (no device on bus?)
1,selected parameter default file /fs/mtd_params
1,[logger] /fs/microsd/log/2025-08-09/06_45_32.ulg
2,Not arming: Preflight checks failed
2,Preflight Fail: Avionics Power low:   4.79 Volt
2,GPS reports spoofing indicated
1,Mag sensor ID changed to 197388
1,Disarmed by landing
1,Disarmed by landing
1,Kill-switch disengaged
2,Preflight Fail: Strong magnetic interference
1,Start file log (type: full)
1,storage array: 113/1833 elements (928 bytes total)
1,Armed by external command
3,no ADC found: /dev/adc0 (2)
1,Recalculate Path fitting.
2,Preflight Fail: Kill switch engaged
3,Parameter MAV_2_BROADCAST not found.
2,Preflight Fail: heading estimate not stable
1,Armed by external command
1,u-blox protocol version: 34.10
2,Using non-standard baudrate: 420000
1,"1 (8944899) EST:0 offset: [-0.037, -0.027, -0.959]->[0.038, -0.057, -0.949] (full [0.093, -0.080,"
3,timeout after 5000 ms!
3,killed: unsupported node type
3,GetSet error during param count
2,Preflight Fail: heading estimate not stable
1,Takeoff detected
1,Opened full log file: /fs/microsd/log/sess100/log102.ulg
2,Preflight: GPS Horizontal Pos Error too high
1,read path chunk: type 1  offset 0  time 0 ms /fs/microsd/MY.PATH
1,Connection to ground station lost
1,u-blox firmware version: SPG 5.10
1,**creating the terminate thread before calling pthread_create**
3,FTP: Open failed - out of sessions
2,Preflight Fail: No connection to the ground control station
2,"Reduce the glide slope, lower the entrance altitude 33 meters, or increase the landing app"
1,open OK
2,Preflight Fail: Kill switch engaged
1,u-blox firmware version: HPG 1.13
1,[logger] /fs/microsd/log/2025-08-08/08_23_26.ulg
3,PWM_SERVO_GET_COUNT
1,"rc wp seq:4,lat:30.285734,lon:120.001549,alt:120.000000"
1,"starting instance 1, IMU:1 (3932170), MAG:0 (0), GPS:0 (0)"
2,Failsafe activated
3,get: param 65535 invalid
2,Preflight: GPS PDOP too high
1,Takeoff detected
2,Preflight Fail: Vehicle is not in multicopter mode
1,u-blox protocol version: 32.01
2,Preflight: not enough GPS Satellites
2,Preflight Fail: Yaw estimate error
3,failed to initialize mtd driver
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,Onboard controller regained
1,"Serial Number: 0x3E0F, Firmware revision: 0x134 Date: Y 2024 DM 729"
1,FlightTaskAuto.cpp L358
1,Opened full log file: /fs/microsd/log/2025-08-07/10_28_40.ulg
1,channel 1 got 15 bytes
3,Firmware Server Failed to Start -22
1,"MESSAGE DATA96 with data: chunk_id=0, size=84"
2,Preflight Fail: Kill switch engaged
1,[logger] /fs/microsd/log/2025-07-23/08_29_13.ulg
1,[logger] /fs/microsd/log/2025-08-07/08_26_31.ulg
1,Opened full log file: /fs/microsd/log/2025-08-09/09_22_38.ulg
1,Takeoff detected
1,Writing attitude offset
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,[logger] /fs/microsd/log/2025-07-22/10_05_33.ulg
2,Preflight Fail: Yaw estimate error
1,"starting EV position fusion, resetting state"
2,RTT too high for timesync: 14 ms
1,Starting mavlink shell
2,Arming denied: Resolve system health failures first
2,[timesync] RTT too high for timesync: 15 ms (sender: 240)
3,couldn't start parameter count: -2
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,[logger] /fs/microsd/log/2025-08-06/03_09_25.ulg
3,status: 0 status: 0
1,Opened full log file: /fs/microsd/log/2025-08-07/05_28_54.ulg
1,"closed logfile, bytes written: 212583"
1,#速度20米每秒、、、
2,Disarming denied: not landed
1,Executing Mission
1,Disarmed by RC (switch)
2,Session was closed without activity
3,SET_MESSAGE_INTERVAL requested param3 not supported.
3,param export failed (-1)
1,IO FW CRC match
3,Network could not be saved!
1,卫星系统禁用配置:
1,Opened full log file: /fs/microsd/log/2025-08-08/09_14_57.ulg
1,Start file log (type: full)
3,"vehicle_command_ack lost, generation 3871 -> 3884"
1,Preflight Fail: No manual control input
2,Already running on bus 1
1,try baud 19200
3,verify: failed (-1)
2,Failsafe: stop and wait
1,"roll = 0.0036, pitch = -0.0092, yaw = -0.2836"
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
2,"no gyro selected, using sensor_gyro_fifo:0 4325386"
1,reset position to ev position
1,[logger] /fs/microsd/log/2025-08-07/08_02_51.ulg
1,yz sbus enable
3,get: param 65535 invalid
1,"init UDP agent IP:10.0.0.1, port:8888"
3,Parameter MAV_2_UDP_PRT not found.
2,RTT too high for timesync: 106 ms
1,Armed by RC (switch)
1,Opened full log file: /fs/microsd/log/2025-08-09/17_11_35.ulg
3,get: param 65535 invalid
1,[cal] Connect battery now
1,Armed by RC
1,RC scan: CRSF RC input locked
1,LED RGB scale set to 0.30 percent
1,[logger] /fs/microsd/log/2025-08-06/08_09_21.ulg
2,Preflight Fail: Kill switch engaged
1,"Failed to init INA228 on bus 1, but will try again periodically."
1,[logger] /fs/microsd/log/2025-08-06/10_49_03.ulg
1,Kill-switch disengaged
2,no broadcasting address found
1,"0 (527633) EST:0 offset: [0.004, 0.047, 0.444]->[-0.076, 0.031, 0.441] (full [-0.249, -0.064, 0.3"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: velocity estimate error
1,Opened full log file: /fs/microsd/log/2025-08-07/09_32_32.ulg
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS3 @ 57600B"
1,"instance: 0, max rate: 100, default: 50, alt: 50"
3,parameter export to /fs/mtd_params failed (-1) attempt 3
3,Low battery level
1,Start mavlink log
1,data manager RAM size is 68528 bytes
1,"Node ID 1, bitrate 1000000"
3,instance 0: RADIO_STATUS timeout
3,"action_request lost, generation 12 -> 14"
1,Armed by RC
1,Armed by RC
2,Switching to Position is currently not available
2,Preflight Fail: Avionics Power low:   4.79 Volt
3,GetSet error during param count
1,not init tilt
1,"force: [0.000000, 0.000000, -0.398144], torque: [0.023324, 0.262374, 0.001883]"
1,"closed logfile, bytes written: 14072492"
3,invalid baud rate 'p:SER_GPS2_BAUD'
1,Starting CDC/ACM autostart
3,Parameter MAV_2_UDP_PRT not found.
2,invalid setpoints
1,[logger] /fs/microsd/log/2025-08-08/09_06_16.ulg
3,system boot did not complete in 20 seconds
2,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
3,unknown param: SYSID_CK
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
2,Preflight: GPS Horizontal Pos Drift too high
1,Armed by RC switch
3,parameter export to /fs/mtd_params failed (-1) attempt 1
1,Start file log (type: full)
1,Start file log (type: full)
1,">>>> path_init: path_size=321 bytes, chunk_number=4"
2,Kill-switch engaged
1,"gyro 2 (4325386) updating offsets [-0.014, 0.001, -0.001]->[-0.002, 0.001, -0.001] nan degC"
1,"0 (396825) EST:1 offset: [-0.304, 0.033, 0.167]->[-0.312, 0.031, 0.168] (full [-0.413, 0.013, 0.3"
2,Preflight Fail: Flight termination active
1,GCS connection regained
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,"[cal] up side done, rotate to a different side"
3,get: param 65535 invalid
3,verify: 'BAT1_A_PER_V' invalid BSON value nan (expected nan)
1,"closed logfile, bytes written: 529809"
2,Preflight Fail: Press safety button first
2,"no gyro selected, using sensor_gyro_fifo:0 2490386"
1,[logger] /fs/microsd/log/2025-08-07/08_18_35.ulg
2,Preflight Fail: height estimate error
1,"force: [0.000000, 0.000000, -0.104497], torque: [0.185305, -0.718220, 0.005740]"
1,time sync converged
1,Armed by RC switch
1,FlightTaskAuto.cpp L616
1,u-blox protocol version: 32.01
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
1,[cal] up side result: [-0.627 0.233 9.779]
2,REJECT POSITION CONTROL
1,FlightTaskAuto.cpp L616
1,[logger] /fs/microsd/log/2025-08-07/09_00_37.ulg
2,Preflight Fail: Avionics Power low:   4.77 Volt
1,Armed by external command
1,Registered Topic for 0x6 0x8
1,Pilot took over position control using sticks
2,Preflight Fail: heading estimate not stable
1,setting PWM_AUX_OUT none
2,IGN MISSION_ITEM: No transfer
1,Failsafe mode activated
1,u-blox firmware version: HPG 1.13
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,get: param 65535 invalid
1,"Node ID 1, bitrate 1000000"
1,u-blox protocol version: 18.00
1,0 - selected distance_sensor:0
2,IGN MISSION_ITEM: No transfer
1,Disarmed by RC (switch)
1,IO FW CRC match
1,"Node ID 1, bitrate 1000000"
3,Parameter MAV_2_BROADCAST not found.
1,#抬总距、、、、、
1,Armed by external command
1,Start file log (type: full)
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Takeoff detected
2,GPS spoofing detected! (state: 2)
2,WPM: REJ. CMD: Req. WP was unexpected
1,Manual control regained after 0.5s
1,"BSON document size 2936 bytes, decoded 2936 bytes (INT32:68, FLOAT:74)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,"roll = 0.0037, pitch = -0.0091, yaw = -0.2836"
3,node spin error -8
1,Opened full log file: /fs/microsd/log/2025-08-10/00_05_08.ulg
1,"instance: 0, max rate: 100, default: 50, alt: 50"
3,param auto save failed (-1)
3,FTP: Open failed - out of sessions
1,"mode: Onboard, data rate: 80000 B/s on /dev/ttyS0 @ 921600B"
1,"force: [0.000000, 0.000000, 0.767580], torque: [-0.100674, -0.011184, 0.000294]"
3,SET_MESSAGE_INTERVAL requested param3 not supported.
3,stat failed read: No such file or directory
1,"[cal] detected motion, hold still..."
1,logger started (mode=all)
1,msgcode.uat  complete.
3,param export failed (-1)
3,get: param 65535 invalid
3,unknown param ID: 1011
1,Armed by external command
3,parameter export to /fs/mtd_params failed (-1) attempt 1
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,logger started (mode=all)
1,logger started (mode=all)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 57600B"
3,pcf8583 loop called too early
1,Start file log (type: mission)
3,"0 - accel 3604514 timestamp error timestamp_sample: 295382, previous timestamp_sample: 295394"
3,Parameter PWM_AUX_FUNC3 not found.
1,selected parameter default file /fs/mtd_params
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
2,Preflight Fail: Attitude failure (pitch)
1,valid device required
1,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
2,Preflight: GPS Hor Speed Drift too high
1,MulticopterAttitudeControl vtol 模式启动
1,"0 (396321) EST:1 offset: [-0.040, 0.082, 0.047]->[-0.037, 0.078, 0.049] (full [0.027, 0.005, 0.27"
1,"closed logfile, bytes written: 1112774"
2,Preflight Fail: heading estimate not stable
3,bmi088: no instance started (no device on bus?)
1,Disarmed by lockdown
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: Press safety button first
1,"NMEA ""UM982"" ""R4.10Build11826"" ""2023/11/24"""
1,Starting CDC/ACM autostart
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
3,get: param 65535 invalid
1,logger started (mode=all)
2,Preflight Fail: no valid data from Accel 1
3,importing failed (-1)
1,"successfully created rt/fmu/out/vehicle_angular_velocity data writer, topic id: 240"
1,"MESSAGE DATA96 with data: chunk_id=0, size=84"
1,"Node ID 1, bitrate 1000000"
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
1,Starting mavlink shell
1,u-blox firmware version: HPG 1.32
1,"1 (396809) EST:0 offset: [0.068, 0.062, 0.190]->[0.061, 0.063, 0.191] (full [0.024, 0.078, 0.191]"
3,importing from '/fs/mtd_caldata' failed (-1)
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS7 @ 115200B"
2,[timesync] RTT too high for timesync: 12 ms (sender: 191)
1,"closed logfile, bytes written: 61171313"
1,Armed by external command
1,"Get Esc Firmware Version: fw_ver: 404, hw_ver: 0 bl_ver:0"
3,mtd failure: -6 bus 2 address 0 class 1
3,parameter export to /fs/mtd_params failed (1) attempt 1
1,Opened full log file: /fs/microsd/log/2025-08-07/01_57_05.ulg
2,RTT too high for timesync: 13 ms
1,Starting CDC/ACM autostart
1,"Mission #2 loaded, 8 WPs, curr: 0"
1,Armed by external command
2,Preflight Fail: Kill switch engaged
1,Armed by external command
3,Device /dev/ttyACM0 does not exist
3,bmi088: no instance started (no device on bus?)
1,Landing detected
2,input source changed 0 -> 4
1,Stop mavlink log
1,"Node ID 1, bitrate 1000000"
1,Disarmed by RC (switch)
3,get: param 65535 invalid
3,"init failed, vehicle_attitude already advertised"
1,"closed logfile, bytes written: 4319355"
1,"closed logfile, bytes written: 1283331"
2,Preflight Fail: Kill switch engaged
3,"vehicle_command_ack lost, generation 21 -> 26"
1,"DEBUG_RC,  --fc: 5.000000 hz"
2,Preflight Fail: Kill switch engaged
1,Start file log (type: full)
3,Battery 2: over voltage.
2,[cal] Blow into front of pitot without touching
1,Armed by RC
1,"instance: 0, max rate: 100, default: 50, alt: 50"
2,primary EKF changed 1 (filter fault) -> 2
1,[logger] /fs/microsd/log/2025-08-07/13_42_58.ulg
1,"target_system: 1, mavlink_system.sysid: 2"
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight Fail: Yaw estimate error
1,[logger] /fs/microsd/log/2025-08-06/16_09_41.ulg
1,logger started (mode=all)
1,[logger] /fs/microsd/log/2025-08-07/09_50_28.ulg
2,Preflight Fail: Kill switch engaged
3,Device /dev/ttyACM0 does not exist
1,channel 1 got 14 bytes
3,Battery 2: over voltage.
1,Landing detected
1,"[Crawl] Detected blockage, stopping motors"
2,RTT too high for timesync: 124639 ms
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: heading estimate not stable
1,Power VER: 0.0.1 CRC: 27DFBEB3
1,"0 (458770) EST:2 offset: [0.008, -0.216, 0.000]->[0.012, -0.214, 0.003] (full [0.050, -0.184, 0.1"
1,"1 (396809) EST:1 offset: [0.065, 0.062, -0.147]->[0.074, 0.058, -0.147] (full [0.299, -0.062, -0."
1,GPS checks passed
1,Executing Mission
2,Preflight Fail: height estimate not stable
1,"closed logfile, bytes written: 259300"
1,Takeoff detected
1,"0 (396321) EST:0 offset: [0.242, 0.340, -0.233]->[0.244, 0.351, -0.233] (full [0.318, 0.718, -0.1"
1,logger started (mode=all)
1,[logger] /fs/microsd/log/2025-08-07/08_26_51.ulg
3,bmi055: no instance started (no device on bus?)
1,u-blox protocol version: 18.00
1,Opened full log file: /fs/microsd/log/2025-07-25/01_30_07.ulg
3,verify: invalid parameter 'SDLOG_PR'
1,importing from '/fs/mtd_params'
1,[cal] progress <26>
3,Parameter MPC_Z_TRAJ_P not found.
3,"can't start sbus, it's running"
1,FlightTaskAuto.cpp L616
1,"Node ID 1, bitrate 1000000"
1,"DEBUG_MISSION, mission 0 start fail!"
3,Parameter BAT2_V_DIV not found.
2,Preflight Fail: Yaw estimate error
1,logger started (mode=all)
2,Battery 1 disconnected. Land now!
3,Low battery level
1,Armed by RC
3,bmi088: no instance started (no device on bus?)
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Last gps fail(us): 31855420
1,**creating the Base Rate thread before calling pthread_create**
1,Disarmed by RC (switch)
3,"COMMAND_LONG vehicle_command lost, generation 1214 -> 1247"
1,Registered Topic for 0xA 0x4
1,Starting CDC/ACM autostart
1,5 raw flags = 16842753 sz 36
1,sacc:    OK
1,Opened full log file: /fs/microsd/log/2025-08-05/05_16_06.ulg
3,Accel #0 fail:  TIMEOUT!
1,Armed by RC (switch)
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Kill switch engaged
3,Parameter MAV_2_UDP_PRT not found.
2,Connection to mission computer lost
1,Start file log (type: full)
1,Setting channel 5 minimum to 1100
2,Preflight Fail: Strong magnetic interference
2,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
3,sdp3x: no instance started (no device on bus?)
1,Kill engaged
2,Preflight Fail: Yaw estimate error
3,[timesync] Time jump detected. Resetting time synchroniser.
1,[cal] pending: right
1,FlightTaskAuto.cpp L358
1,selected parameter default file /fs/mtd_params
1,Start file log (type: full)
1,Connection to ground station lost
1,Starting CDC/ACM autostart
2,Preflight: GPS fix too low
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 1500000B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,Preflight Fail: Yaw estimate error
1,"starting instance 0, IMU:0 (3932170), MAG:0 (397065)"
3,Low battery level
3,unknown param ID: 902
1,Armed by RC
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 115200B"
1,MAG switch from #0 -> #1
2,REJECT AUTO LAND
1,selected parameter default file /fs/mtd_params
1,Disarmed by RC
2,Preflight: GPS Horizontal Pos Drift too high
1,Disarmed by kill-switch
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS1 @ 921600B"
2,Preflight Fail: Kill switch engaged
3,param auto save failed (-1)
1,Dance init: DONE
1,IO FW CRC match
1,receive start.....
1,Registered Topic for 0x1 0x6
1,Configured primary gimbal control sysid/compid from 0/0 to 255/190
2,Preflight Fail: Kill switch engaged
2,AK09916 mag init failed
1,"force: [0.000000, 0.000000, 4.994332], torque: [-0.166747, -0.233377, 0.002742]"
1,[logger] /fs/microsd/log/2025-08-08/07_31_08.ulg
2,Preflight Fail: Yaw estimate error
1,[logger] /fs/microsd/log/2025-08-07/14_01_25.ulg
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,verify: 'CAL_ACC1_ID' invalid BSON value 1245202(expected 2490386)
1,Starting CDC/ACM autostart
3,bmp581: no instance started (no device on bus?)
1,Start file log (type: full)
2,Preflight Fail: Kill switch engaged
1,Kill-switch engaged
1,"1 (396809) EST:1 offset: [-0.001, -0.013, -0.063]->[-0.005, -0.010, -0.063] (full [-0.015, 0.001,"
2,RTT too high for timesync: 11 ms
2,Preflight Fail: No connection to the ground control station
1,"Node ID 1, bitrate 1000000"
1,"1 (8944387) EST:2 offset: [-0.053, 0.040, -0.064]->[-0.054, 0.046, -0.060] (full [-0.060, 0.069,"
3,"Matching flight task was not able to run, Nav state: 1, Task: 1"
1,Armed by RC (switch)
3,CentralizedServer init: -13
2,Preflight Fail: Accel 1 uncalibrated
1,[cal] progress <46>
1,partner IP: 192.168.100.31
3,"action_request lost, generation 66 -> 68"
1,IO FW CRC match
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
1,Data link regained
2,Preflight Fail: height estimate not stable
2,dataman low on stack! (260 bytes left)
1,"closed logfile, bytes written: 944750"
1,importing from '/fs/mtd_params'
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
1,Registered Topic for 0x6 0x8
2,"Distance between waypoints too far: 1839 meters, 900 max."
2,Preflight: GPS Speed Accuracy too low
3,ms4525do: no instance started (no device on bus?)
2,Waypoint could not be read.
3,parameter export to /fs/mtd_params failed (1) attempt 1
1,"EKF aligned, (pressure height, IMU buf: 22, OBS buf: 14)"
1,time sync converged
1,FUSE SLAM
1,Disarmed by RC (switch)
3,unknown param ID: 687
3,Parameter MPC_Z_TRAJ_P not found.
1,GPS 1: detected u-blox
1,Armed by RC switch
1,"Failed to init INA228 on bus 1, but will try again periodically."
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
3,get: param 65535 invalid
1,Kill-switch disengaged
1,"successfully created rt/fmu/out/vehicle_optical_flow_vel data writer, topic id: 263"
3,UBX CFG-GNSS message ACK failed
3,Dance start: not ready (8)
1,"mode: Config, data rate: 800000 B/s on /dev/ttyACM0 @ 57600B"
1,[cal] left side result: [-0.210 10.193 0.515]
3,ms4525do: no instance started (no device on bus?)
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,"force: [0.000000, 0.000000, 0.152318], torque: [0.040682, 0.252635, 0.002749]"
2,Preflight: GPS Speed Accuracy too low
3,"create entities failed: rt/fmu/out/vehicle_command_ack, topic: 255 publisher: 255 datawriter: 255"
3,I2C device not opened
2,Arming denied: Resolve system health failures first
1,IO FW CRC match
1,GPS 1: probing for NMEA at 230400 baud
3,SET_MESSAGE_INTERVAL requested param3 not supported.
