label,log_text
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-27/10_30_38.ulg
1,"closed logfile, bytes written: 138938"
1,Opened full log file: /fs/microsd/log/2025-07-27/10_30_38.ulg
1,Takeoff detected
1,Disarmed by RC (switch)
1,"closed logfile, bytes written: 383573"
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-27/10_30_55.ulg
1,Opened full log file: /fs/microsd/log/2025-07-27/10_30_55.ulg
1,Takeoff detected
1,Disarmed by RC (switch)
1,"closed logfile, bytes written: 427782"
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-27/10_31_04.ulg
1,Opened full log file: /fs/microsd/log/2025-07-27/10_31_04.ulg
1,Takeoff detected
1,Disarmed by RC (switch)
1,"closed logfile, bytes written: 315611"
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-27/10_31_17.ulg
1,Opened full log file: /fs/microsd/log/2025-07-27/10_31_17.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3267 bytes, decoded 3267 bytes (INT32:76, FLOAT:81)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
1,"Failed to init INA228 on bus 1, but will try again periodically."
2,ms5611: no instance started (no device on bus?)
2,Already running on bus 1
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Starting CDC/ACM autostart
2,no broadcasting address found
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,u-blox protocol version: 34.10
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
2,Preflight Fail: Yaw estimate error
2,GPS spoofing detected! (state: 2)
2,GPS reports spoofing indicated
2,Session was closed without activity
3,FTP: Open failed - out of sessions
2,Session was closed without activity
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/09_37_39.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/09_37_39.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3242 bytes, decoded 3242 bytes (INT32:76, FLOAT:80)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
2,ms5611: no instance started (no device on bus?)
2,Already running on bus 1
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Starting CDC/ACM autostart
2,no broadcasting address found
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,u-blox protocol version: 34.10
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
2,Preflight Fail: Yaw estimate error
2,Session was closed without activity
3,FTP: Open failed - out of sessions
2,Session was closed without activity
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/09_15_48.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/09_15_48.ulg
2,"no gyro selected, using sensor_gyro_fifo:0 2490402"
1,init serial /dev/ttyS3 @ 115200 baud
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
1,synchronized with time offset 1754422573017578us
1,"successfully created rt/fmu/out/battery_status data writer, topic id: 19"
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 93"
1,"successfully created rt/fmu/out/manual_control_setpoint data writer, topic id: 141"
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 203"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 226"
1,"successfully created rt/fmu/out/vehicle_attitude data writer, topic id: 242"
1,"successfully created rt/fmu/out/vehicle_control_mode data writer, topic id: 249"
1,"successfully created rt/fmu/out/vehicle_local_position data writer, topic id: 256"
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
1,time sync converged
1,"successfully created rt/fmu/out/vehicle_command_ack data writer, topic id: 246"
2,RTT too high for timesync: 99 ms
1,Armed by external command
1,Start file log (type: full)
1,Takeoff detected
1,[logger] /fs/microsd/log/2025-08-05/19_39_54.ulg
1,Opened full log file: /fs/microsd/log/2025-08-05/19_39_54.ulg
2,Failsafe activated
1,Disarmed by external command
1,ACC 0 (3932170) offset committed: [-0.009 0.096 -0.253]->[-0.042 0.047 -0.316])
1,"0 (458770) EST:0 offset: [-0.018, -0.219, -0.002]->[-0.004, -0.217, -0.001] (full [0.071, -0.193,"
1,"0 (458770) EST:1 offset: [-0.004, -0.217, -0.001]->[0.008, -0.216, 0.000] (full [0.077, -0.198, 0"
1,"0 (458770) EST:2 offset: [0.008, -0.216, 0.000]->[0.012, -0.214, 0.003] (full [0.050, -0.184, 0.1"
1,ACC 1 (2490402) offset committed: [0.010 0.017 -0.050]->[-0.014 -0.030 -0.120])
1,ACC 2 (3932210) offset committed: [-0.042 0.041 -0.104]->[-0.048 0.024 -0.155])
2,Preflight Fail: Yaw estimate error
1,"closed logfile, bytes written: 2189694"
2,Arming denied: Resolve system health failures first
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-05/19_49_27.ulg
1,Opened full log file: /fs/microsd/log/2025-08-05/19_49_27.ulg
1,Takeoff detected
2,Failsafe activated
1,Disarmed by external command
1,"closed logfile, bytes written: 6851338"
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-05/19_54_17.ulg
1,Opened full log file: /fs/microsd/log/2025-08-05/19_54_17.ulg
1,Takeoff detected
3,bmi088: no instance started (no device on bus?)
3,bmi088: no instance started (no device on bus?)
3,icm20649: no instance started (no device on bus?)
2,ist8310: no instance started (no device on bus?)
2,"no gyro selected, using sensor_gyro_fifo:0 2490402"
1,init serial /dev/ttyS3 @ 115200 baud
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
1,synchronized with time offset 1754422573017578us
1,"successfully created rt/fmu/out/battery_status data writer, topic id: 19"
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 93"
1,"successfully created rt/fmu/out/manual_control_setpoint data writer, topic id: 141"
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 203"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 226"
1,"successfully created rt/fmu/out/vehicle_attitude data writer, topic id: 242"
1,"successfully created rt/fmu/out/vehicle_control_mode data writer, topic id: 249"
1,"successfully created rt/fmu/out/vehicle_local_position data writer, topic id: 256"
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
1,time sync converged
1,"successfully created rt/fmu/out/vehicle_command_ack data writer, topic id: 246"
2,RTT too high for timesync: 99 ms
1,Armed by external command
1,Start file log (type: full)
1,Takeoff detected
1,[logger] /fs/microsd/log/2025-08-05/19_39_54.ulg
1,Opened full log file: /fs/microsd/log/2025-08-05/19_39_54.ulg
2,Failsafe activated
1,Disarmed by external command
1,ACC 0 (3932170) offset committed: [-0.009 0.096 -0.253]->[-0.042 0.047 -0.316])
1,"0 (458770) EST:0 offset: [-0.018, -0.219, -0.002]->[-0.004, -0.217, -0.001] (full [0.071, -0.193,"
1,"0 (458770) EST:1 offset: [-0.004, -0.217, -0.001]->[0.008, -0.216, 0.000] (full [0.077, -0.198, 0"
1,"0 (458770) EST:2 offset: [0.008, -0.216, 0.000]->[0.012, -0.214, 0.003] (full [0.050, -0.184, 0.1"
1,ACC 1 (2490402) offset committed: [0.010 0.017 -0.050]->[-0.014 -0.030 -0.120])
1,ACC 2 (3932210) offset committed: [-0.042 0.041 -0.104]->[-0.048 0.024 -0.155])
2,Preflight Fail: Yaw estimate error
1,"closed logfile, bytes written: 2189694"
2,Arming denied: Resolve system health failures first
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-05/19_49_27.ulg
1,Opened full log file: /fs/microsd/log/2025-08-05/19_49_27.ulg
1,Takeoff detected
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 2932 bytes, decoded 2932 bytes (INT32:50, FLOAT:93)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
2,ms5611: no instance started (no device on bus?)
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 2880 B/s on udp port 14556 remote port 14550 target ip: 192.168.144.20"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS6 @ 115200B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550 target ip: 0.0.0.0"
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
3,Could not find parameter with name BAT4_V_EMPTY
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
1,u-blox firmware version: HPGL1L5 1.41
1,u-blox protocol version: 27.40
1,u-blox module: NEO-F9P
2,Preflight: GPS Hor Speed Drift too high
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Hor Speed Drift too high
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight Fail: height estimate not stable
2,Preflight Fail: position estimate error
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/13_52_13.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/13_52_13.ulg
1,and broadcast IP: 10.41.10.255
2,Preflight Fail: No connection to the ground control station
1,synchronized with time offset 1748289192491656us
1,successfully set system clock: Mon 2025-05-26 19:53:18
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 84"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 90"
1,"successfully created rt/fmu/out/manual_control_setpoint data writer, topic id: 140"
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 184"
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 214"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 238"
1,"successfully created rt/fmu/out/vehicle_land_detected data writer, topic id: 265"
1,"successfully created rt/fmu/out/vehicle_attitude data writer, topic id: 252"
1,"successfully created rt/fmu/out/vehicle_control_mode data writer, topic id: 259"
1,"successfully created rt/fmu/out/vehicle_local_position data writer, topic id: 266"
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 271"
1,"successfully created rt/fmu/out/vehicle_status_v1 data writer, topic id: 276"
1,time sync converged
1,"successfully created rt/fmu/out/message_format_response data writer, topic id: 146"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: No connection to the ground control station
1,"successfully created rt/fmu/out/register_ext_component_reply data writer, topic id: 196"
1,"successfully created rt/fmu/out/arming_check_request data writer, topic id: 16"
2,Preflight Fail: No connection to the ground control station
1,partner IP: 10.41.10.1
3,get: param 65535 invalid
1,"successfully created rt/fmu/out/vehicle_command_ack data writer, topic id: 256"
2,"No response from 1, flagging unresponsive"
2,"No response from 4, flagging unresponsive"
2,"No response from 7, flagging unresponsive"
2,"No response from 5, flagging unresponsive"
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-05-26/19_53_40.ulg
1,Opened full log file: /fs/microsd/log/2025-05-26/19_53_40.ulg
1,Takeoff detected
2,Failsafe activated
1,Landing detected
1,"successfully created rt/fmu/out/mode_completed data writer, topic id: 149"
1,Disarmed by landing
1,Connection to ground station lost
2,Preflight Fail: No connection to the ground control station
1,"closed logfile, bytes written: 1465974"
1,GCS connection regained
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-05-26/19_54_00.ulg
1,Opened full log file: /fs/microsd/log/2025-05-26/19_54_00.ulg
1,Takeoff detected
1,Disarmed by external command
2,Preflight Fail: Accel 0 inconsistent - check cal
1,"closed logfile, bytes written: 5069382"
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-05-26/19_56_02.ulg
1,Opened full log file: /fs/microsd/log/2025-05-26/19_56_02.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 2932 bytes, decoded 2932 bytes (INT32:50, FLOAT:93)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
2,ms5611: no instance started (no device on bus?)
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 2880 B/s on udp port 14556 remote port 14550 target ip: 192.168.144.20"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS6 @ 115200B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550 target ip: 0.0.0.0"
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
3,Could not find parameter with name BAT4_V_EMPTY
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
1,u-blox firmware version: HPGL1L5 1.41
1,u-blox protocol version: 27.40
1,u-blox module: NEO-F9P
2,Preflight: GPS Hor Speed Drift too high
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Hor Speed Drift too high
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight Fail: height estimate not stable
2,Preflight Fail: position estimate error
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/13_52_13.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/13_52_13.ulg
1,and broadcast IP: 10.41.10.255
2,Preflight Fail: No connection to the ground control station
1,synchronized with time offset 1748289192491656us
1,successfully set system clock: Mon 2025-05-26 19:53:18
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 84"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 90"
1,"successfully created rt/fmu/out/manual_control_setpoint data writer, topic id: 140"
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 184"
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 214"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 238"
1,"successfully created rt/fmu/out/vehicle_land_detected data writer, topic id: 265"
1,"successfully created rt/fmu/out/vehicle_attitude data writer, topic id: 252"
1,"successfully created rt/fmu/out/vehicle_control_mode data writer, topic id: 259"
1,"successfully created rt/fmu/out/vehicle_local_position data writer, topic id: 266"
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 271"
1,"successfully created rt/fmu/out/vehicle_status_v1 data writer, topic id: 276"
1,time sync converged
1,"successfully created rt/fmu/out/message_format_response data writer, topic id: 146"
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: No connection to the ground control station
1,"successfully created rt/fmu/out/register_ext_component_reply data writer, topic id: 196"
1,"successfully created rt/fmu/out/arming_check_request data writer, topic id: 16"
2,Preflight Fail: No connection to the ground control station
1,partner IP: 10.41.10.1
3,get: param 65535 invalid
1,"successfully created rt/fmu/out/vehicle_command_ack data writer, topic id: 256"
2,"No response from 1, flagging unresponsive"
2,"No response from 4, flagging unresponsive"
2,"No response from 7, flagging unresponsive"
2,"No response from 5, flagging unresponsive"
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-05-26/19_53_40.ulg
1,Opened full log file: /fs/microsd/log/2025-05-26/19_53_40.ulg
1,Takeoff detected
2,Failsafe activated
1,Landing detected
1,"successfully created rt/fmu/out/mode_completed data writer, topic id: 149"
1,Disarmed by landing
1,Connection to ground station lost
2,Preflight Fail: No connection to the ground control station
1,"closed logfile, bytes written: 1465974"
1,GCS connection regained
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-05-26/19_54_00.ulg
1,Opened full log file: /fs/microsd/log/2025-05-26/19_54_00.ulg
1,Takeoff detected
1,Disarmed by external command
2,Preflight Fail: Accel 0 inconsistent - check cal
1,"closed logfile, bytes written: 5069382"
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-05-26/19_56_02.ulg
1,Opened full log file: /fs/microsd/log/2025-05-26/19_56_02.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 3294 bytes, decoded 3294 bytes (INT32:76, FLOAT:82)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
1,"Failed to init INA228 on bus 1, but will try again periodically."
2,ms5611: no instance started (no device on bus?)
2,Already running on bus 1
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Starting CDC/ACM autostart
2,no broadcasting address found
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,u-blox protocol version: 34.10
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: position estimate error
2,Session was closed without activity
2,GPS spoofing detected! (state: 2)
2,GPS reports spoofing indicated
2,GPS spoofing detected! (state: 2)
2,GPS reports spoofing indicated
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/03_06_44.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/03_06_44.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 1783 bytes, decoded 1783 bytes (INT32:42, FLOAT:48)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,Parameter MAV_2_BROADCAST not found.
3,Parameter MAV_2_REMOTE_PRT not found.
3,Parameter MAV_2_UDP_PRT not found.
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
1,Mixer: /etc/mixers/trhl5.main.mix on /dev/pwm_output0
1,Mixer: /etc/mixers/trhl5.aux.mix on /dev/pwm_output1
3,failed setting PWM rate on IO
3,PWM_SERVO_SET_SELECT_UPDATE_RATE
1,new Tiltrotorheli 对象成功
1,MulticopterRateControl vtol 模式启动
1,MulticopterAttitudeControl vtol 模式启动
1,执行 FwAutotuneAttitudeControl::init() 程序
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 460800B"
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
2,#切换 位置 模式失败！
1,Failsafe mode activated
2,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
1,Failsafe mode deactivated
1,[cal] calibration started: 2 airspeed
2,[cal] Ensure sensor is not measuring wind
1,[cal] progress <3>
1,[cal] progress <7>
1,[cal] progress <11>
1,[cal] progress <15>
1,[cal] progress <19>
1,[cal] progress <23>
1,[cal] progress <26>
1,[cal] progress <30>
1,[cal] progress <34>
1,[cal] progress <38>
1,[cal] progress <42>
1,[cal] progress <46>
1,[cal] progress <49>
1,[cal] progress <53>
1,[cal] progress <57>
1,[cal] progress <61>
1,[cal] progress <65>
1,[cal] progress <69>
1,[cal] progress <73>
1,[cal] progress <76>
1,[cal] Offset of 65 Pascal
2,[cal] Blow into front of pitot without touching
1,"[cal] Create air pressure! (got -3, wanted: 50 Pa)"
1,"[cal] Create air pressure! (got -4, wanted: 50 Pa)"
1,[cal] Positive pressure: OK (50 Pa)
1,[cal] progress <100>
1,[cal] calibration done: airspeed
1,Armed by RC (switch)
1,当前油门关闭
1,Start file log (type: full)
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,[logger] /fs/microsd/log/2025-03-19/18_08_38.ulg
1,Opened full log file: /fs/microsd/log/2025-03-19/18_08_38.ulg
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
3,qmc5883l: no instance started (no device on bus?)
1,Crsf serial opened sucessfully
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 115200B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS7 @ 115200B"
1,RC scan: CRSF RC input locked
1,logger started (mode=all)
1,Logging FIFO data: increasing task prio and logging rate
1,Start file log (type: full)
1,[logger] /fs/microsd/log/sess100/log100.ulg
1,Opened full log file: /fs/microsd/log/sess100/log100.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 1881 bytes, decoded 1881 bytes (INT32:50, FLOAT:44)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
1,"Found address 0x45, running 'ina228 -X -b 1 -t 1 start'"
1,Started 0x45 successfully
2,ist8310: no instance started (no device on bus?)
2,ms5611: no instance started (no device on bus?)
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 9600 B/s on /dev/ttyS6 @ 460800B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,init serial /dev/ttyS4 @ 921600 baud
1,Starting CDC/ACM autostart
2,no broadcasting address found
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/11_46_05.ulg
1,selected parameter default file /fs/mtd_params
1,importing from '/fs/mtd_params'
1,"BSON document size 2932 bytes, decoded 2932 bytes (INT32:50, FLOAT:93)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
2,ist8310: no instance started (no device on bus?)
2,ms5611: no instance started (no device on bus?)
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,"mode: Normal, data rate: 2880 B/s on udp port 14556 remote port 14550 target ip: 192.168.144.20"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS6 @ 115200B"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550 target ip: 0.0.0.0"
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
3,Could not find parameter with name BAT4_V_EMPTY
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
3,get: param 65535 invalid
1,u-blox firmware version: HPGL1L5 1.41
1,u-blox protocol version: 27.40
1,u-blox module: NEO-F9P
2,Preflight: GPS Hor Speed Drift too high
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
1,u-blox firmware version: SPG 5.10
1,u-blox protocol version: 34.10
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Hor Speed Drift too high
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight Fail: height estimate not stable
2,Preflight Fail: position estimate error
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/13_52_13.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/13_52_13.ulg
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,IO FW CRC match
2,"no gyro selected, using sensor_gyro_fifo:0 3407906"
1,"mode: Minimal, data rate: 2880 B/s on /dev/ttyS4 @ 57600B"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 57600B"
1,"mode: Normal, data rate: 2880 B/s on /dev/ttyS1 @ 57600B"
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: No connection to the ground control station
2,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
2,Mission rejected: the landing glide slope is steeper than the vehicle setting of 7.0 degre
2,"Reduce the glide slope, lower the entrance altitude 43 meters, or increase the landing app"
2,mission check failed
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: height estimate not stable
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: height estimate not stable
2,Preflight Fail: height estimate not stable
2,Preflight Fail: height estimate not stable
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Yaw estimate error
2,RTT too high for timesync: 124639 ms
2,Arming denied: Resolve system health failures first
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-04/07_49_05.ulg
1,Opened full log file: /fs/microsd/log/2025-08-04/07_49_05.ulg
1,Disarmed by external command
1,ACC 0 (3407906) offset committed: [0.160 -0.028 -0.097]->[0.066 -0.058 -0.122])
1,"closed logfile, bytes written: 493313"
2,Arming denied: Resolve system health failures first
2,Arming denied: Resolve system health failures first
2,Arming denied: Resolve system health failures first
2,Arming denied: Resolve system health failures first
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-04/07_56_45.ulg
1,Opened full log file: /fs/microsd/log/2025-08-04/07_56_45.ulg
2,Switching to Mission is currently not available
1,Takeoff detected
1,Landing detected
1,Disarmed by landing
1,"1 (8944899) EST:0 offset: [0.332, -0.324, 0.222]->[0.335, -0.319, 0.222] (full [0.517, 0.156, 0.1"
1,"closed logfile, bytes written: 1416387"
2,Preflight Fail: Yaw estimate error
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-04/07_57_44.ulg
1,Opened full log file: /fs/microsd/log/2025-08-04/07_57_44.ulg
2,Preflight Fail: Yaw estimate error
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-20/06_08_54.ulg
1,Opened full log file: /fs/microsd/log/2025-07-20/06_08_54.ulg
1,Executing Mission
1,Disarmed by external command
1,"closed logfile, bytes written: 1015497"
1,Armed by external command
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-20/06_09_36.ulg
1,Opened full log file: /fs/microsd/log/2025-07-20/06_09_36.ulg
1,Executing Mission
1,Disarmed by external command
