label,log_text
1,Starting mavlink shell
1,"BSON document size 2836 bytes, decoded 2836 bytes (INT32:62, FLOAT:73)"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,Starting CDC/ACM autostart
1,"init UDP agent IP:10.0.0.1, port:8888"
2,no broadcasting address found
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
1,[logger] /fs/microsd/log/2025-08-07/23_58_17.ulg
1,selected parameter default file /fs/mtd_params
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,Opened full log file: /fs/microsd/log/2025-08-08/00_59_18.ulg
1,[logger] /fs/microsd/log/2025-08-08/00_59_23.ulg
1,selected parameter default file /fs/mtd_params
1,Armed by RC (switch)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
1,RC scan: SBUS RC input locked
1,selected parameter default file /fs/mtd_params
2,no broadcasting address found
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight Fail: position estimate error
1,with netmask: 255.255.255.0
1,and broadcast IP: 10.0.0.255
3,bmi088: no instance started (no device on bus?)
1,Kill-switch engaged
1,Opened full log file: /fs/microsd/log/2025-08-05/09_56_30.ulg
1,importing from '/fs/mtd_params'
1,"BSON document size 2000 bytes, decoded 2000 bytes (INT32:41, FLOAT:56)"
2,Preflight Fail: velocity estimate error
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 229"
1,Disarmed by landing
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
1,icao_address added. Buffer Size: 1
2,Dropped 145 events (seq=164)
1,Landing detected
1,"1 (8944899) EST:1 offset: [0.028, 0.055, 0.028]->[0.024, 0.051, 0.028] (full [0.016, 0.039, 0.014"
2,Preflight Fail: Yaw estimate error
2,Preflight: GPS fix too low
3,/dev/ttyACM0 already running
2,Preflight: GPS fix too low
1,Starting CDC/ACM autostart
2,Preflight: GPS Horizontal Pos Drift too high
1,[cal] progress <80>
1,selected parameter backup file /fs/microsd/parameters_backup.bson
2,"Traffic alert - UTM callsign N445ME  ! Separation Distance 494, Heading 330, ICAO Address 10837576"
1,Disarmed by landing
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Yaw estimate error
2,Already running on bus 1
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
1,Takeoff detected
2,ms4525do: no instance started (no device on bus?)
2,Failure: Kill switch engaged
1,Disarmed by RC (switch)
2,Operation timeout
1,Opened full log file: /fs/microsd/log/2025-07-30/07_12_39.ulg
2,Arming denied: Resolve system health failures first
1,Opened full log file: /fs/microsd/log/2025-07-30/07_45_15.ulg
1,Landing detected
1,u-blox firmware version: SPG 5.10
2,Session was closed without activity
1,Start file log (type: full)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 57600B"
1,Disarmed by external command
1,try baud 19200
1,try baud 230400
2,Preflight: GPS fix too low
1,Armed by RC (switch)
1,Disarmed by RC (switch)
1,Takeoff detected
1,Failsafe mode activated
1,Manual control regained after 0.5s
3,"action_request lost, generation 66 -> 68"
2,Preflight Fail: horizontal velocity estimate not stable
1,"gyro 1 (2490378) updating offsets [0.026, 0.012, -0.006]->[0.016, 0.011, -0.005] 30.4 degC"
2,Preflight: GPS fix too low
1,Takeoff detected
1,Pilot took over using sticks
1,Pilot took over using sticks
1,RTL: start return at 1005 m (1 m above destination)
1,Armed by external command
1,Start file log (type: full)
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
1,"successfully created rt/fmu/out/vehicle_optical_flow data writer, topic id: 262"
1,sending FrSky SmartPort telemetry
2,Preflight Fail: Kill switch engaged
1,"successfully created rt/fmu/out/vehicle_angular_velocity data writer, topic id: 240"
1,Opened full log file: /fs/microsd/log/2025-08-07/14_21_43.ulg
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight Fail: Attitude failure (roll)
1,Start file log (type: full)
2,Arming denied: Resolve system health failures first
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-01/14_58_46.ulg
1,Disarmed by RC switch
2,Preflight Fail: Attitude failure (roll)
3,ms4525do: no instance started (no device on bus?)
1,Allocated DMA UP Timer Index 0
2,Preflight: GPS Horizontal Pos Drift too high
2,Failsafe activated
1,"Node ID 1, bitrate 1000000"
1,"1 (527625) EST:0 offset: [0.040, 0.194, -0.045]->[0.038, 0.188, -0.042] (full [0.034, 0.178, -0.0"
1,[logger] /fs/microsd/log/2025-08-01/16_00_23.ulg
2,Preflight: GPS Speed Accuracy too low
1,"1 (527625) EST:0 offset: [0.038, 0.188, -0.042]->[0.035, 0.183, -0.040] (full [-0.017, 0.107, -0."
2,Failsafe activated: entering Hold for 5 seconds
2,Preflight Fail: Attitude failure (roll)
2,Geofence: exceeding maximum altitude above Home
1,Opened full log file: /fs/microsd/log/2025-08-01/16_11_52.ulg
1,"Node ID 1, bitrate 1000000"
1,[logger] /fs/microsd/log/2025-08-01/16_19_12.ulg
3,ms4525do: no instance started (no device on bus?)
1,Disarmed by RC switch
1,[logger] /fs/microsd/log/2025-08-01/16_55_59.ulg
1,synchronized with time offset 1754590888343025us
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
2,Preflight Fail: Kill switch engaged
1,synchronized with time offset 1754588216774882us
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
1,u-blox protocol version: 32.01
1,Start file log (type: full)
1,u-blox firmware version: SPG 4.04
1,"successfully created rt/fmu/out/vehicle_optical_flow data writer, topic id: 262"
1,"successfully created rt/fmu/out/rc_channels data writer, topic id: 190"
2,Preflight Fail: height estimate error
1,Armed by external command
1,u-blox firmware version: SPG 4.04
1,"successfully created rt/fmu/out/distance_sensor data writer, topic id: 42"
1,u-blox module: NEO-M9N
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
2,Preflight Fail: Kill switch engaged
1,"successfully created rt/fmu/out/battery_status data writer, topic id: 19"
2,Arming denied: throttle above center
1,and broadcast IP: 10.0.0.255
1,"successfully created rt/fmu/out/vehicle_attitude data writer, topic id: 242"
1,Opened full log file: /fs/microsd/log/2025-08-07/19_27_04.ulg
1,IO FW CRC match
3,FTP: Open failed - out of sessions
1,Autotune started
2,Preflight Fail: Yaw estimate error
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
1,GCS connection regained
1,Registered Topic for 0x6 0x24
1,Using default takeoff altitude: 1.5 m
1,"0 (8944643) EST:0 offset: [0.197, -0.113, -0.334]->[0.199, -0.108, -0.334] (full [0.204, -0.088,"
1,u-blox firmware version: HPG 1.32
1,Opened full log file: /fs/microsd/log/2025-07-25/01_30_07.ulg
2,no broadcasting address found
1,Disarmed by RC (switch)
1,Disarmed by RC switch
1,Armed by RC (switch)
1,"1 (396809) EST:1 offset: [0.065, 0.062, -0.147]->[0.074, 0.058, -0.147] (full [0.299, -0.062, -0."
1,[logger] /fs/microsd/log/2025-08-06/23_18_12.ulg
1,Registered Topic for 0x5 0x1
1,Registered Topic for 0x6 0x8
1,Registered Topic for 0xA 0x4
2,Preflight: GPS fix too low
2,no device on bus #3 (SPI1)
1,"EKF aligned, (pressure height, IMU buf: 22, OBS buf: 14)"
1,Start file log (type: full)
2,no RGB led on bus #1
3,no ADC found: /dev/adc0 (2)
1,EKF GPS checks passed (WGS-84 origin set)
2,"No valid mission available, refusing takeoff."
1,"mode: Config, data rate: 800000 B/s on /dev/ttyACM0 @ 57600B"
1,Found range finder with instance 0
1,logger started (mode=all)
1,Start file log (type: full)
1,Opened full log file: /fs/microsd/log/2025-08-07/16_24_23.ulg
2,no device on bus 2
2,AK09916 mag init failed
3,Task start failed (-1)
2,no device on bus 4 (type: 2)
1,EKF commencing GPS fusion
2,"No valid mission available, refusing takeoff."
2,no device on bus #3 (SPI1)
2,AK09916 mag init failed
1,(120m 20Hz) with address 102 found
3,not starting (use px4io for safety button)
3,driver start failed
1,Dance parameters received. Geocage alt: 123.12 m
1,LED RGB scale set to 0.30 percent
1,LED RGB scale set to 0.30 percent
1,"Dance ready, starting in 953 seconds"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,"Node ID 1, bitrate 1000000"
1,Registered Topic for 0x6 0x24
1,try baud 115200
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: heading estimate not stable
2,Preflight: GPS fix too low
1,Using default takeoff altitude: 1.5 m
1,initialised
1,Registered Topic for 0x6 0x1
1,5 raw flags = 16842753 sz 36
2,Preflight Fail: Yaw estimate error
1,Registered Topic for 0x6 0x24
2,wq:uavcan low on stack! (228 bytes left)
2,wq:uavcan low on stack! (228 bytes left)
1,using yaw rotation 180.000 degrees (3.142 radians)
1,Firmware revision 10 is up to date
3,I2C device not opened
1,reset fake position fusion
1,"reset position to last known (0.000, -0.000)"
1,start fake height fusion
1,stop fake height fusion
1,stop fake position fusion
1,Power on request complete (attempt 1)
1,[timesync] Synchronized realtime clock
1,Estimator reset complete
1,"62876659: EKF aligned, (unknown hgt, IMU buf: 25, OBS buf: 25)"
3,instance 0: RADIO_STATUS timeout
1,Start mavlink log
1,"starting EV position fusion, resetting state"
1,"stopping RNG height fusion, switching to external vision height"
1,logger started (mode=all)
1,"BSON document size 2747 bytes, decoded 2747 bytes (INT32:58, FLOAT:77)"
1,GPS checks passed
1,"BSON document size 2747 bytes, decoded 2747 bytes (INT32:58, FLOAT:77)"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,Start file log (type: full)
1,"Serial Number: 0x3CDC, Firmware revision: 0x134 Date: Y 2024 DM 719"
1,logger started (mode=all)
1,Opened full log file: /fs/microsd/log/2025-07-30/07_45_15.ulg
2,Already running on bus 1
1,[logger] /fs/microsd/log/2025-08-06/07_54_55.ulg
1,Kill-switch disengaged
2,Kill-switch engaged
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2,Preflight Fail: velocity estimate error
1,importing from '/fs/mtd_params'
1,Start file log (type: full)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/07_24_32.ulg
1,Kill-switch disengaged
2,Preflight Fail: velocity estimate error
2,Preflight Fail: Flight termination active
1,Start file log (type: full)
1,Disarmed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-07-27/10_30_37.ulg
1,Armed by RC (switch)
1,Start file log (type: full)
1,Connection to ground station lost
1,"closed logfile, bytes written: 3194936"
1,Takeoff detected
1,sacc:    OK
1,hdrift:    OK
1,vdrift:    OK
1,hspeed:    OK
1,vspeed:    OK
1,GPS is good?    OK
1,Last time imu(ms): 1190384633
1,Last gps fail(us): 31855420
1,"CRC match, dance started"
1,"mg nb : 0xaa77, len : 0x41267, nb_sections : 0x2"
1,Ready -> Takeoff
1,Kill-switch engaged
2,Preflight Fail: Flight termination active
1,logger started (mode=all)
1,Starting CDC/ACM autostart
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: Kill switch engaged
1,"closed logfile, bytes written: 1301039"
1,"closed logfile, bytes written: 315611"
2,Session was closed without activity
2,Session was closed without activity
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 93"
1,"0 (458770) EST:0 offset: [-0.018, -0.219, -0.002]->[-0.004, -0.217, -0.001] (full [0.071, -0.193,"
1,"0 (458770) EST:1 offset: [-0.004, -0.217, -0.001]->[0.008, -0.216, 0.000] (full [0.077, -0.198, 0"
1,"0 (458770) EST:2 offset: [0.008, -0.216, 0.000]->[0.012, -0.214, 0.003] (full [0.050, -0.184, 0.1"
1,"successfully created rt/fmu/out/vehicle_land_detected data writer, topic id: 265"
2,Preflight Fail: position estimate error
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 214"
2,"No response from 1, flagging unresponsive"
1,"Failed to init INA228 on bus 1, but will try again periodically."
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,u-blox firmware version: SPG 5.10
3,failed setting PWM rate on IO
3,PWM_SERVO_SET_SELECT_UPDATE_RATE
1,new Tiltrotorheli 对象成功
1,"[cal] Create air pressure! (got -4, wanted: 50 Pa)"
1,[cal] calibration done: airspeed
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,"mode: Normal, data rate: 2880 B/s on udp port 14556 remote port 14550 target ip: 192.168.144.20"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550 target ip: 0.0.0.0"
2,Preflight: GPS Hor Speed Drift too high
2,Preflight Fail: height estimate not stable
1,"mode: Normal, data rate: 2880 B/s on /dev/ttyS1 @ 57600B"
1,logger started (mode=all)
2,RTT too high for timesync: 124639 ms
1,Disarmed by landing
1,"1 (8944899) EST:0 offset: [-0.037, -0.027, -0.959]->[0.038, -0.057, -0.949] (full [0.093, -0.080,"
1,Airspeed sensor Nr. 1 ASPD_SCALE updated: 1.0000 --> 0.9993
2,Preflight Fail: Yaw estimate error
1,Start file log (type: full)
2,Preflight Fail: No connection to the ground control station
1,[cal] progress <20>
1,Armed by RC (switch)
1,Disarmed by RC (switch)
1,Disarmed by auto preflight disarming
1,[cal] progress <11>
1,[cal] progress <26>
1,[cal] progress <34>
1,[cal] Positive pressure: OK (51 Pa)
2,Preflight Fail: Attitude failure (roll)
1,[cal] progress <85>
1,Starting CDC/ACM autostart
1,u-blox protocol version: 34.10
3,"init failed, vehicle_attitude already advertised"
1,Opened full log file: /fs/microsd/log/sess117/log101.ulg
1,Takeoff detected
1,importing from '/fs/mtd_params'
1,"Node ID 1, bitrate 1000000"
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
1,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
1,Kill engaged
2,Preflight Fail: Yaw estimate error
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 93"
2,Preflight Fail: Flight termination active
1,"0 (4395041) EST:0 offset: [-0.021, 0.029, -0.086]->[-0.021, 0.023, -0.085] (full [-0.015, -0.094,"
1,"successfully created rt/fmu/out/battery_status data writer, topic id: 19"
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
2,Disarming denied: not landed
1,Takeoff detected
3,"COMMAND_LONG vehicle_command lost, generation 1214 -> 1247"
2,Disarming denied: not landed
1,Disarmed by RC (switch)
1,"Found address 0x41, running 'ina226 -X -b 1 -t 1 start'"
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
2,ubx msg 0x0a09 invalid len 56
2,ubx msg 0x0a09 invalid len 56
1,"mode: Gimbal, data rate: 5760 B/s on /dev/ttyS4 @ 115200B"
1,Opened full log file: /fs/microsd/log/2025-08-07/12_14_11.ulg
1,"Found address 0x41, running 'ina226 -X -b 1 -t 1 start'"
1,"mode: Gimbal, data rate: 5760 B/s on /dev/ttyS4 @ 115200B"
1,Takeoff detected
2,ubx msg 0x0a09 invalid len 56
2,ubx msg 0x0a09 invalid len 56
2,ubx msg 0x0a09 invalid len 56
1,Opened full log file: /fs/microsd/log/2025-08-07/10_28_40.ulg
1,Start file log (type: full)
1,"Found address 0x41, running 'ina226 -X -b 1 -t 1 start'"
2,Disarming denied: not landed
1,Start file log (type: full)
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
2,Preflight Fail: Avionics Power low:   4.79 Volt
1,[cal] Connect battery now
1,[cal] Connect battery now
1,Connection to ground station lost
3,timeout after 5000 ms!
1,[logger] /fs/microsd/log/2025-08-06/15_36_11.ulg
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
2,[cal] calibration failed: Timeout waiting for battery
1,[cal] calibration started: 2 esc
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: High Accelerometer Bias
1,ACC 1 (2490378) offset committed: [-0.000 0.050 -0.016]->[-0.225 0.177 -0.011])
1,Opened full log file: /fs/microsd/log/2025-08-06/15_36_15.ulg
2,Preflight Fail: Kill switch engaged
1,[logger] /fs/microsd/log/2025-08-07/08_39_31.ulg
2,Preflight: GPS Horizontal Pos Error too high
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,Kill engaged
1,Kill disengaged
1,[logger] /fs/microsd/log/2025-08-07/08_26_51.ulg
1,Armed by RC
1,RC scan: CRSF RC input locked
1,Start file log (type: full)
1,Armed by RC switch
1,Error: ll40ls reset failure. Exiting!
1,Executing Mission
2,Kill engaged
3,"sending broadcast failed, errno: 114: Network is unreachable"
1,Disarmed by RC (switch)
1,Armed by external command
3,invalid baud rate 'p:SER_GPS2_BAUD'
1,"mode: Onboard, data rate: 921600 B/s on /dev/ttyS3 @ 921600B"
1,Opened full log file: /fs/microsd/log/2025-08-07/11_27_55.ulg
1,Armed by RC switch
3,Task start failed (-1)
3,get: param 65535 invalid
1,logger started (mode=all)
3,failed to initialize mtd driver
1,"mode: Onboard, data rate: 921600 B/s on /dev/ttyS3 @ 921600B"
1,Start file log (type: full)
2,Preflight: GPS Speed Accuracy too low
1,"closed logfile, bytes written: 1785744"
1,Opened full log file: /fs/microsd/log/2025-08-07/09_30_12.ulg
1,"closed logfile, bytes written: 212583"
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,Parameter MAV_2_REMOTE_PRT not found.
1,lpwork_thread : 612 free
1,exceptions : 120 free
1,[logger] /fs/microsd/log/2025-08-04/18_01_56.ulg
1,selected parameter default file /fs/mtd_params
2,ist8310: no instance started (no device on bus?)
1,"Node ID 1, bitrate 1000000"
1,i2c2_thread : 72 free
1,can_thread : 72 free
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
1,u-blox protocol version: 32.01
1,synchronized with time offset 1754507630229509us
1,Opened full log file: /fs/microsd/log/2025-08-06/14_15_14.ulg
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
2,Preflight Fail: velocity estimate error
1,and broadcast IP: 10.0.0.255
1,synchronized with time offset 1754508584002638us
1,sending FrSky SmartPort telemetry
1,"successfully created rt/fmu/out/vehicle_local_position data writer, topic id: 256"
1,Opened full log file: /fs/microsd/log/2025-08-06/14_48_07.ulg
1,[cal] up side result: [0.819 -0.338 10.092]
1,[cal] pending: back front left right
1,[cal] hold vehicle still on a pending side
1,[cal] pending: back left right
1,[cal] pending: left right
1,[cal] calibration started: 2 level
1,Updating SENS_BOARD_X_OFF -3.2 -> -2.3 degrees
1,can_thread : 72 free
1,Mixer: /etc/mixers/quad_x.main.mix on /dev/pwm_output0
1,idle : 80 free
1,spi3_thread : 80 free
1,exceptions : 128 free
1,"successfully created rt/fmu/out/vehicle_optical_flow data writer, topic id: 262"
1,"successfully created rt/fmu/out/vehicle_local_position_setpoint data writer, topic id: 258"
1,"successfully created rt/fmu/out/vehicle_local_position_setpoint data writer, topic id: 258"
2,Arming denied: throttle above center
1,Start file log (type: full)
1,"successfully created rt/fmu/out/vehicle_optical_flow_vel data writer, topic id: 263"
1,"successfully created rt/fmu/out/vehicle_angular_velocity data writer, topic id: 240"
1,with netmask: 255.255.255.0
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 93"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 226"
1,IO FW CRC match
2,Preflight Fail: height estimate not stable
1,Disarmed by external command
1,"1 (8944899) EST:0 offset: [0.332, -0.324, 0.222]->[0.335, -0.319, 0.222] (full [0.517, 0.156, 0.1"
1,Armed by external command
1,Start file log (type: full)
1,"Node ID 1, bitrate 1000000"
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 191"
1,Opened full log file: /fs/microsd/log/2021-02-18/23_59_04.ulg
2,Using minimum takeoff altitude: 0.50 m
3,"param import failed (-1) attempt 2, retrying"
3,Firmware Server Failed to Start -22
1,sys identification init: loop:0.000000 amp:0.010000 t:120.000000
1,Init FMU Interface!!!!!!!!!!
1,"DEBUG_RC,  --fc: 5.000000 hz"
1,"DEBUG_MISSION, mission 0 start fail!"
1,MAVLink only on localhost (set param MAV_{i}_BROADCAST = 1 to enable network)
1,msgcode.uat  complete.
1,logger started (mode=all)
1,"closed logfile, bytes written: 529809"
1,[cal] pending: left right
1,[cal] left side result: [-0.210 10.193 0.515]
1,can_thread : 72 free
1,exceptions : 80 free
1,i2c2_thread : 72 free
1,Armed by RC (switch)
1,lpwork_thread : 612 free
1,Opened full log file: /fs/microsd/log/2025-08-04/17_47_34.ulg
1,"closed logfile, bytes written: 1219981"
1,Kill-switch engaged
1,ACC 0 (4259850) offset committed: [0.222 0.409 0.017]->[0.082 0.215 0.132])
1,Mixer: /etc/mixers/pass.aux.mix on /dev/pwm_output1
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,"successfully created rt/fmu/out/timesync_status data writer, topic id: 191"
1,importing from '/fs/mtd_params'
2,"no gyro selected, using sensor_gyro_fifo:0 3407898"
1,Start file log (type: full)
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,can_thread : 112 free
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,exceptions : 120 free
1,Disarmed by RC (switch)
2,Disarming denied: not landed
1,ACC 0 (4259850) offset committed: [-0.059 0.173 0.023]->[-0.248 0.230 0.013])
1,Armed by external command
1,"closed logfile, bytes written: 944750"
1,i2c2_thread : 72 free
1,lpwork_thread : 612 free
3,bmi088: no instance started (no device on bus?)
1,RC scan: SBUS RC input locked
1,u-blox firmware version: HPG 1.13
2,Already running on bus 1
1,IO FW CRC match
1,u-blox firmware version: SPG 4.04
1,Kill engaged
1,u-blox supports L5 Band
2,Mission item could not be set.
1,"GIMBAL_MANAGER_PITCHYAW from 1/1 denied, in control: 0/0"
2,GNSS Fix2 msg detected for ch 1; disabling Fix msg for this node
1,u-blox NEO-F9P 1 HW: 00190000 SW: EXT CORE 1.00 (49f616)
1,Opened full log file: /fs/microsd/log/2025-08-07/09_32_32.ulg
3,tf02pro: no instance started (no device on bus?)
1,Start file log (type: full)
1,Takeoff detected
1,Landing detected
1,Takeoff detected
1,"1 (8944643) EST:0 offset: [0.015, 0.161, -0.014]->[0.015, 0.153, -0.014] (full [-0.000, -0.108, 0"
1,"1 (8944643) EST:1 offset: [0.015, 0.153, -0.014]->[0.016, 0.147, -0.013] (full [0.050, -0.142, 0."
1,[cal] Battery connected
2,Operation timeout
1,IO FW CRC match
1,exiting channel 1
1,Connection to ground station lost
2,Preflight Fail: heading estimate not stable
1,Armed by RC switch
1,selected parameter default file /fs/mtd_params
1,STATE::RESET completed
1,u-blox module: ZED-F9P
1,u-blox module: ZED-F9P
1,u-blox protocol version: 34.10
2,"Accel 1 clipping, not safe to fly!"
1,"0 (73233) EST:0 offset: [-0.174, -0.130, 0.033]->[-0.179, -0.114, 0.028] (full [-0.362, 0.362, -0"
1,"0 (73233) EST:1 offset: [-0.179, -0.114, 0.028]->[-0.183, -0.101, 0.026] (full [-0.342, 0.363, -0"
1,Armed by Stick gesture
1,[logger] /fs/microsd/log/2025-08-07/09_35_27.ulg
1,Starting CDC/ACM autostart
1,logger started (mode=all)
1,Opened full log file: /fs/microsd/log/2025-07-31/11_59_48.ulg
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 115200B"
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS7 @ 115200B"
2,Preflight Fail: height estimate not stable
1,selected parameter default file /fs/mtd_params
1,device = /dev/ttyS3
1,yz sbus enable
1,update init...
1,ist8310 main start...
1,ist8310 初始化失败!
1,ist8310 初始化败!
1,ist8310 初始化失败!
1,ist8310 instance is null...
1,qmc5883 初始化失败!
1,qmc5883 初始化失败!
1,sbus main...
3,"can't start sbus, it's running"
1,u-blox protocol version: 18.00
1,Start file log (type: full)
2,Preflight: GPS Horizontal Pos Error too high
1,Start file log (type: full)
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 224"
1,Opened full log file: /fs/microsd/log/2021-02-19/00_03_31.ulg
1,selected parameter default file /fs/mtd_params
2,Preflight: GPS Horizontal Pos Error too high
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,[logger] /fs/microsd/log/2025-08-07/09_50_28.ulg
2,"Critical battery level, return now"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 115200B"
3,get: param 65535 invalid
1,Start file log (type: full)
1,"Node ID 1, bitrate 1000000"
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: No connection to the ground control station
2,Preflight Fail: Kill switch engaged
2,GPS jamming detected! (state: 3) (indicator: 94)
2,Preflight Fail: No connection to the ground control station
2,Preflight Fail: heading estimate not stable
1,Allocated DMA UP Timer Index 0
2,Preflight Fail: velocity estimate error
1,Landing detected
1,[logger] /fs/microsd/log/2021-02-19/00_01_24.ulg
2,Already running on bus 1
2,"Critical battery level, return now"
3,"Dangerous battery level, land now"
1,Armed by RC (switch)
1,"closed logfile, bytes written: 1084831"
1,[logger] /fs/microsd/log/2025-07-22/10_05_33.ulg
1,Disarmed by RC (switch)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"BSON document size 2456 bytes, decoded 2456 bytes (INT32:45, FLOAT:73)"
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
3,sdp3x: no instance started (no device on bus?)
1,Opened full log file: /fs/microsd/log/2025-08-07/09_51_30.ulg
1,"mode: Minimal, data rate: 1200 B/s on /dev/ttyS0 @ 115200B"
1,importing from '/fs/mtd_params'
1,"BSON document size 4192 bytes, decoded 4192 bytes (INT32:87, FLOAT:114)"
2,Preflight Fail: heading estimate not stable
1,[logger] /fs/microsd/log/2025-08-06/12_01_47.ulg
1,u-blox firmware version: HPG 1.32
2,Preflight Fail: Yaw estimate error
2,no broadcasting address found
1,u-blox protocol version: 27.12
1,Armed by RC
2,Preflight Fail: Vehicle is not in multicopter mode
2,Preflight Fail: Yaw estimate error
3,stat failed read: No such file or directory
2,Preflight Fail: Yaw estimate error
1,Kill engaged
1,Armed by RC (switch)
1,[logger] /fs/microsd/log/2025-08-07/09_18_26.ulg
1,"closed logfile, bytes written: 1986570"
1,[logger] /fs/microsd/log/2025-08-07/09_26_25.ulg
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-06/10_40_29.ulg
2,Preflight Fail: velocity estimate error
2,Preflight Fail: velocity estimate error
1,logger started (mode=all)
1,u-blox protocol version: 34.10
1,Opened full log file: /fs/microsd/log/2025-08-07/09_44_20.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/08_01_42.ulg
1,[cal] progress <34>
2,icm20689: no instance started (no device on bus?)
1,"cmd :6, param1: 52 param2: 165 param3: 0"
3,node spin error -8
1,"instance: 0, max rate: 100, default: 50, alt: 50"
3,node spin error -8
1,default PWM output device
1,"instance: 0, max rate: 100, default: 50, alt: 50"
2,rc control switch to sbus success
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,Start file log (type: full)
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
1,send arm battery command
2,Preflight Fail: Flight termination active
3,importing from '/fs/mtd_caldata' failed (-1)
1,already running
1,"Mission #3 loaded, 6 WPs, curr: 2"
2,"input source changed to tablet, gcs id:18"
1,reset velocity to GPS
2,ARM
1,[logger] /fs/microsd/log/2025-08-07/14_01_25.ulg
1,DO JUMP repetitions 1 times.
2,gps hgt timeout - reset to baro
1,[logger] /fs/microsd/log/2025-08-07/14_16_08.ulg
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: velocity estimate error
1,Armed by RC
1,Disarmed by landing
