date,level,message
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_38_56.ulg
2025-08-07,INFO,Disarmed by auto preflight disarming
2025-08-07,INFO,"closed logfile, bytes written: 550588"
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_39_10.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_39_10.ulg
2025-08-07,INFO,Kill engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Disarmed by kill-switch
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,"closed logfile, bytes written: 525923"
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_39_31.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_39_31.ulg
2025-08-07,INFO,selected parameter default file /fs/mtd_params
2025-08-07,INFO,importing from '/fs/mtd_params'
2025-08-07,INFO,"BSON document size 2317 bytes, decoded 2317 bytes (INT32:49, FLOAT:62)"
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-07,INFO,IO FW CRC match
2025-08-07,WARN,Already running on bus 1
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 4325386"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox protocol version: 18.00
2025-08-07,INFO,u-blox module: NEO-M8N-0
2025-08-07,WARN,Preflight Fail: vertical velocity unstable
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,INFO,Kill engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_38_56.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_38_56.ulg
2025-08-07,INFO,Disarmed by auto preflight disarming
2025-08-07,INFO,"closed logfile, bytes written: 550588"
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_39_10.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_39_10.ulg
2025-08-07,INFO,selected parameter default file /fs/mtd_params
2025-08-07,INFO,importing from '/fs/mtd_params'
2025-08-07,INFO,"BSON document size 2317 bytes, decoded 2317 bytes (INT32:49, FLOAT:62)"
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-07,INFO,IO FW CRC match
2025-08-07,WARN,Already running on bus 1
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 4325386"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox protocol version: 18.00
2025-08-07,INFO,u-blox module: NEO-M8N-0
2025-08-07,WARN,Preflight Fail: vertical velocity unstable
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,INFO,Kill engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_38_56.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_38_56.ulg
2025-08-07,INFO,selected parameter default file /fs/mtd_params
2025-08-07,INFO,importing from '/fs/mtd_params'
2025-08-07,INFO,"BSON document size 2317 bytes, decoded 2317 bytes (INT32:49, FLOAT:62)"
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-07,INFO,IO FW CRC match
2025-08-07,WARN,Already running on bus 1
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 4325386"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox protocol version: 18.00
2025-08-07,INFO,u-blox module: NEO-M8N-0
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Yaw estimate error
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight: GPS Horizontal Pos Drift too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_31_38.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_31_38.ulg
2025-08-07,INFO,selected parameter default file /fs/mtd_params
2025-08-07,INFO,importing from '/fs/mtd_params'
2025-08-07,INFO,"BSON document size 2317 bytes, decoded 2317 bytes (INT32:49, FLOAT:62)"
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-07,INFO,IO FW CRC match
2025-08-07,WARN,Already running on bus 1
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 4325386"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox protocol version: 18.00
2025-08-07,INFO,u-blox module: NEO-M8N-0
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Kill engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Kill engaged
2025-08-07,INFO,Kill disengaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Kill engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/08_26_51.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/08_26_51.ulg
2025-08-07,INFO,selected parameter default file /fs/mtd_params
2025-08-07,INFO,importing from '/fs/mtd_params'
2025-08-07,INFO,"BSON document size 2317 bytes, decoded 2317 bytes (INT32:49, FLOAT:62)"
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-07,INFO,IO FW CRC match
2025-08-07,WARN,Already running on bus 1
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 4325386"
2025-08-07,INFO,u-blox firmware version: SPG 3.01
2025-08-07,INFO,u-blox protocol version: 18.00
2025-08-07,INFO,u-blox module: NEO-M8N-0
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,ERROR,timeout after 1000 ms!
2025-08-07,ERROR,Failed to get client ID!
2025-08-07,INFO,logger started (mode=all)
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Arming denied: Resolve system health failures first
2025-08-07,WARN,Arming denied: Resolve system health failures first
2025-08-07,WARN,Arming denied: Resolve system health failures first
2025-08-07,WARN,Arming denied: switch to manual mode first
2025-08-07,WARN,Arming denied: switch to manual mode first
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-06/12_33_48.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-06/12_33_48.ulg
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 62560 bytes
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 57600B"
2025-08-07,INFO,"mode: Normal, data rate: 5760 B/s on /dev/ttyS7 @ 115200B"
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,RC scan: CRSF RC input locked
2025-08-07,INFO,u-blox protocol version: 40.00
2025-08-07,INFO,u-blox module: NEO-F10N
2025-08-07,INFO,u-blox firmware version: SPGL1L5 6.00
2025-08-07,INFO,u-blox protocol version: 40.00
2025-08-07,INFO,u-blox module: NEO-F10N
2025-08-07,WARN,Preflight: not enough GPS Satellites
2025-08-07,WARN,Preflight: not enough GPS Satellites
2025-08-07,WARN,Preflight: GPS Vertical Pos Drift too high
2025-08-07,INFO,Armed by RC (switch)
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/10_47_11.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/10_47_11.ulg
2025-08-07,INFO,DECODED_SIZE:5 SAVED_SIZE:-1
2025-08-07,INFO,selected parameter default file /fs/mtd_params
2025-08-07,INFO,importing from '/fs/mtd_params'
2025-08-07,INFO,"BSON document size 2400 bytes, decoded 2400 bytes (INT32:62, FLOAT:54)"
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 128528 bytes
2025-08-07,WARN,ist8310: no instance started (no device on bus?)
2025-08-07,INFO,IO FW CRC match
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-07,INFO,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
2025-08-07,INFO,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
2025-08-07,WARN,Preflight: GPS fix too low
2025-08-07,WARN,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
2025-08-07,ERROR,"vehicle_command_ack lost, generation 3 -> 5"
2025-08-07,ERROR,"vehicle_command_ack lost, generation 8 -> 12"
2025-08-07,ERROR,"vehicle_command_ack lost, generation 17 -> 19"
2025-08-07,ERROR,"vehicle_command_ack lost, generation 22 -> 24"
2025-08-07,WARN,Preflight: GPS fix too low
2025-08-07,INFO,Starting mavlink shell
2025-08-07,WARN,Preflight: GPS fix too low
2025-08-07,WARN,Preflight: GPS fix too low
2025-08-07,INFO,Armed by RC switch
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/12_47_19.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/12_47_19.ulg
2025-08-07,INFO,Start mavlink log
2025-08-07,INFO,"mode: Normal, data rate: 1000000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox protocol version: 27.31
2025-08-07,INFO,u-blox module: ZED-F9P
2025-08-07,INFO,"using network interface eth0, IP: 192.168.1.199"
2025-08-07,INFO,with netmask: 255.255.255.0
2025-08-07,INFO,and broadcast IP: 192.168.1.255
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Yaw estimate error
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Error: ll40ls reset failure. Exiting!
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Armed by external command
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/06_13_13.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/06_13_13.ulg
2025-08-07,INFO,Executing Mission
2025-08-07,INFO,Climb to 5.0 meters above home
2025-08-07,INFO,Takeoff detected
2025-08-07,INFO,Pilot took over using sticks
2025-08-07,WARN,Kill engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Landing detected
2025-08-07,INFO,Disarmed by landing
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,ACC 1 (3407890) offset committed: [-0.040 0.050 0.107]->[-0.031 0.115 0.128])
2025-08-07,INFO,"closed logfile, bytes written: 13658054"
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Armed by external command
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/06_19_28.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/06_19_28.ulg
2025-08-07,INFO,Executing Mission
2025-08-07,INFO,Climb to 5.0 meters above home
2025-08-07,INFO,"mode: Normal, data rate: 1000000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox protocol version: 27.31
2025-08-07,INFO,u-blox module: ZED-F9P
2025-08-07,INFO,"using network interface eth0, IP: 192.168.1.199"
2025-08-07,INFO,with netmask: 255.255.255.0
2025-08-07,INFO,and broadcast IP: 192.168.1.255
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,WARN,Preflight: GPS Horizontal Pos Error too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Yaw estimate error
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Error: ll40ls reset failure. Exiting!
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Armed by external command
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/06_13_13.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/06_13_13.ulg
2025-08-07,INFO,Executing Mission
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-07,ERROR,invalid baud rate 'p:SER_GPS2_BAUD'
2025-08-07,INFO,"mode: Normal, data rate: 1000000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox firmware version: HPG 1.32
2025-08-07,INFO,u-blox protocol version: 27.31
2025-08-07,INFO,u-blox module: ZED-F9P
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,"using network interface eth0, IP: 192.168.1.199"
2025-08-07,INFO,with netmask: 255.255.255.0
2025-08-07,INFO,and broadcast IP: 192.168.1.255
2025-08-07,WARN,Preflight: GPS Vertical Pos Drift too high
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Yaw estimate error
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,INFO,Armed by RC (switch)
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/05_24_18.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/05_24_18.ulg
2025-08-07,INFO,"mode: Normal, data rate: 1000000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox firmware version: HPG 1.32
2025-08-07,INFO,u-blox protocol version: 27.31
2025-08-07,INFO,u-blox module: ZED-F9P
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,"using network interface eth0, IP: 192.168.1.199"
2025-08-07,INFO,with netmask: 255.255.255.0
2025-08-07,INFO,and broadcast IP: 192.168.1.255
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,INFO,Armed by RC (switch)
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/04_09_51.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/04_09_51.ulg
2025-08-07,INFO,Takeoff detected
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,WARN,Kill engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Landing detected
2025-08-07,INFO,Disarmed by RC (switch)
2025-08-07,INFO,"0 (466953) EST:0 offset: [-0.210, 0.017, 0.012]->[-0.208, 0.024, 0.012] (full [-0.199, 0.046, 0.0"
2025-08-07,INFO,"closed logfile, bytes written: 12732603"
2025-08-07,WARN,Preflight Fail: height estimate not stable
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,WARN,Preflight Fail: height estimate not stable
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Flight termination active
2025-08-07,INFO,Kill disengaged
2025-08-07,INFO,Armed by external command
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/04_19_53.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/04_19_53.ulg
2025-08-07,WARN,ist8310: no instance started (no device on bus?)
2025-08-07,WARN,ms5611: no instance started (no device on bus?)
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 3407898"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-07,ERROR,invalid baud rate 'p:SER_GPS2_BAUD'
2025-08-07,INFO,"mode: Normal, data rate: 1000000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox firmware version: HPG 1.32
2025-08-07,INFO,u-blox protocol version: 27.31
2025-08-07,INFO,u-blox module: ZED-F9P
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,"using network interface eth0, IP: 192.168.1.199"
2025-08-07,INFO,with netmask: 255.255.255.0
2025-08-07,INFO,and broadcast IP: 192.168.1.255
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,INFO,Armed by RC (switch)
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/04_09_51.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/04_09_51.ulg
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 3407898"
2025-08-07,INFO,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
2025-08-07,ERROR,invalid baud rate 'p:SER_GPS2_BAUD'
2025-08-07,INFO,"mode: Normal, data rate: 1000000 B/s on udp port 14550 remote port 14550"
2025-08-07,INFO,Starting CDC/ACM autostart
2025-08-07,WARN,no broadcasting address found
2025-08-07,INFO,logger started (mode=all)
2025-08-07,INFO,"Node ID 1, bitrate 1000000"
2025-08-07,INFO,u-blox firmware version: HPG 1.32
2025-08-07,INFO,u-blox protocol version: 27.31
2025-08-07,INFO,u-blox module: ZED-F9P
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,"using network interface eth0, IP: 192.168.1.199"
2025-08-07,INFO,with netmask: 255.255.255.0
2025-08-07,INFO,and broadcast IP: 192.168.1.255
2025-08-07,WARN,Preflight Fail: Yaw estimate error
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,ERROR,"sending broadcast failed, errno: 114: Network is unreachable"
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Connection to ground station lost
2025-08-07,INFO,GCS connection regained
2025-08-07,INFO,Armed by external command
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/03_40_39.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/03_40_39.ulg
2025-08-07,ERROR,failed to initialize mtd driver
2025-08-07,ERROR,mtd failure: -5 bus 2 address 0 class 1
2025-08-07,INFO,selected parameter backup file /fs/microsd/parameters_backup.bson
2025-08-07,INFO,data manager file '/fs/microsd/dataman' size is 68528 bytes
2025-08-07,WARN,"no gyro selected, using sensor_gyro_fifo:0 6684682"
2025-08-07,INFO,"mode: Onboard, data rate: 921600 B/s on /dev/ttyS3 @ 921600B"
2025-08-07,INFO,RC scan: SBUS RC input locked
2025-08-07,INFO,logger started (mode=all)
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Connection to mission computer lost
2025-08-07,INFO,Onboard controller regained
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,WARN,Preflight Fail: Kill switch engaged
2025-08-07,INFO,Armed by RC
2025-08-07,INFO,Start file log (type: full)
2025-08-07,INFO,[logger] /fs/microsd/log/2025-08-07/07_18_26.ulg
2025-08-07,INFO,Opened full log file: /fs/microsd/log/2025-08-07/07_18_26.ulg
2025-08-07,INFO,Takeoff detected
2025-08-07,INFO,Pilot took over using sticks
2025-08-07,INFO,Landing detected
2025-08-07,INFO,Disarmed by landing
2025-08-07,INFO,ACC 2 (3407882) offset committed: [-0.097 -0.100 0.036]->[0.099 0.022 -0.140])
2025-08-07,INFO,ACC 0 (3407898) offset committed: [-0.084 -0.072 -0.078]->[0.107 0.035 -0.236])
2025-08-07,INFO,ACC 1 (3407890) offset committed: [-0.111 -0.014 0.084]->[0.071 0.109 -0.091])
2025-08-07,INFO,Airspeed sensor Nr. 1 ASPD_SCALE updated: 1.0000 --> 1.0005
2025-08-07,INFO,"closed logfile, bytes written: 16894056"
